Unnamed: 0.1,Unnamed: 0,state,birth_year,birth_month,LBW_ratio,latitude,longitude,mp1,mp2,mp3,mp4,mp5,Degree Farenheit
1188,1188,Virginia,2020,1,0.087210039,37.5215,-78.8537,,,,,,40.6
1189,1189,Virginia,2020,10,0.087431694,37.5215,-78.8537,,,,,,59.9
1190,1190,Virginia,2020,11,0.079540795,37.5215,-78.8537,,,,,,59.2
1191,1191,Virginia,2020,12,0.085256838,37.5215,-78.8537,,,,,,57.4
1192,1192,Virginia,2020,2,0.080658106,37.5215,-78.8537,,,,,,41.5
1193,1193,Virginia,2020,3,0.076952381,37.5215,-78.8537,,,,,,44.9
1194,1194,Virginia,2020,4,0.078718714,37.5215,-78.8537,,,,,,47
1195,1195,Virginia,2020,5,0.084658087,37.5215,-78.8537,,,,,,49.7
1196,1196,Virginia,2020,6,0.08045977,37.5215,-78.8537,,,,,,53.3
1197,1197,Virginia,2020,7,0.082720152,37.5215,-78.8537,,,,,,56.9
1198,1198,Virginia,2020,8,0.080830861,37.5215,-78.8537,,,,,,59.3
1199,1199,Virginia,2020,9,0.082705839,37.5215,-78.8537,,,,,,60
1200,1200,Washington,2016,1,0.064284729,47.3826,-120.447,0.004,0.003111111,0.003714286,,,33
1201,1201,Washington,2016,10,0.062333155,47.3826,-120.447,,,,0.003166667,,51.4
1202,1202,Washington,2016,11,0.065515273,47.3826,-120.447,,,,0.003166667,,50.6
1203,1203,Washington,2016,12,0.069666386,47.3826,-120.447,,,0.003166667,,,48.6
1204,1204,Washington,2016,2,0.063641635,47.3826,-120.447,0.003375,0.002285714,0.00575,,,36.1
1205,1205,Washington,2016,3,0.06250819,47.3826,-120.447,0.0029,0.0034,0.0045,,,38
1206,1206,Washington,2016,4,0.061266447,47.3826,-120.447,0.003111111,0.003714286,,,,41.4
1207,1207,Washington,2016,5,0.064222536,47.3826,-120.447,0.002285714,0.00575,,,,44.1
1208,1208,Washington,2016,6,0.062680568,47.3826,-120.447,0.0034,0.0045,,,0.003166667,46.8
1209,1209,Washington,2016,7,0.061956792,47.3826,-120.447,0.003714286,,,,0.003166667,49.2
1210,1210,Washington,2016,8,0.065033574,47.3826,-120.447,0.00575,,,,0.003166667,51.3
1211,1211,Washington,2016,9,0.058135048,47.3826,-120.447,0.0045,,,0.003166667,,51.8
1212,1212,Washington,2017,1,0.062747315,47.3826,-120.447,,,0.003166667,,,24.8
1213,1213,Washington,2017,10,0.067949073,47.3826,-120.447,,,,,,49.4
1214,1214,Washington,2017,11,0.067476002,47.3826,-120.447,,,,,,48.4
1215,1215,Washington,2017,12,0.069245256,47.3826,-120.447,,,,,,46.8
1216,1216,Washington,2017,2,0.061001517,47.3826,-120.447,,,0.003166667,,,27.9
1217,1217,Washington,2017,3,0.069164265,47.3826,-120.447,,0.003166667,,,,31.7
1218,1218,Washington,2017,4,0.068432056,47.3826,-120.447,,0.003166667,,,,34.8
1219,1219,Washington,2017,5,0.065126599,47.3826,-120.447,,0.003166667,,,,38.6
1220,1220,Washington,2017,6,0.063627857,47.3826,-120.447,0.003166667,,,,,42.1
1221,1221,Washington,2017,7,0.06487754,47.3826,-120.447,0.003166667,,,,,45.7
1222,1222,Washington,2017,8,0.065409773,47.3826,-120.447,0.003166667,,,,,48.5
1223,1223,Washington,2017,9,0.059139064,47.3826,-120.447,,,,,,49.8
1224,1224,Washington,2018,1,0.066401251,47.3826,-120.447,,,,,,35.4
1225,1225,Washington,2018,10,0.070402703,47.3826,-120.447,,,,,,50.5
1226,1226,Washington,2018,11,0.064758601,47.3826,-120.447,,,,,,49.4
1227,1227,Washington,2018,12,0.064828614,47.3826,-120.447,,,,,,48.1
1228,1228,Washington,2018,2,0.063976224,47.3826,-120.447,,,,,,33.9
1229,1229,Washington,2018,3,0.068721988,47.3826,-120.447,,,,,,35.5
1230,1230,Washington,2018,4,0.067247287,47.3826,-120.447,,,,,,38
1231,1231,Washington,2018,5,0.065814523,47.3826,-120.447,,,,,,41.9
1232,1232,Washington,2018,6,0.066575342,47.3826,-120.447,,,,,,44.6
1233,1233,Washington,2018,7,0.063349577,47.3826,-120.447,,,,,,47.9
1234,1234,Washington,2018,8,0.066940241,47.3826,-120.447,,,,,,50.2
1235,1235,Washington,2018,9,0.05894678,47.3826,-120.447,,,,,,50.8
1236,1236,Washington,2019,1,0.060993533,47.3826,-120.447,,,,,,34.2
1237,1237,Washington,2019,10,0.064847879,47.3826,-120.447,,,,,0.224873306,48.7
1238,1238,Washington,2019,11,0.065945946,47.3826,-120.447,,,,0.351863167,0.199475333,47.7
1239,1239,Washington,2019,12,0.07123494,47.3826,-120.447,,,,0.224873306,,46.5
1240,1240,Washington,2019,2,0.061627725,47.3826,-120.447,,,,,,29.8
1241,1241,Washington,2019,3,0.057875155,47.3826,-120.447,,,,,,31.9
1242,1242,Washington,2019,4,0.06370991,47.3826,-120.447,,,,,,35.5
1243,1243,Washington,2019,5,0.066817516,47.3826,-120.447,,,,,,39.5
1244,1244,Washington,2019,6,0.071567268,47.3826,-120.447,,,,,,42.9
1245,1245,Washington,2019,7,0.060314572,47.3826,-120.447,,,,,,45.8
1246,1246,Washington,2019,8,0.058280213,47.3826,-120.447,,,,,0.351863167,48.4
1247,1247,Washington,2019,9,0.06103352,47.3826,-120.447,,,,,0.224873306,49.4
1248,1248,Washington,2020,1,0.076866549,47.3826,-120.447,,,,0.224873306,,34.2
1249,1249,Washington,2020,10,0.063184858,47.3826,-120.447,0.224873306,,,,,50.5
1250,1250,Washington,2020,11,0.062598549,47.3826,-120.447,0.199475333,,,,,49.4
1251,1251,Washington,2020,12,0.070595457,47.3826,-120.447,,,,,,48.1
1252,1252,Washington,2020,2,0.068711656,47.3826,-120.447,,,0.351863167,0.199475333,,34.9
1253,1253,Washington,2020,3,0.062571104,47.3826,-120.447,,,0.224873306,,,36
1254,1254,Washington,2020,4,0.065322227,47.3826,-120.447,,,0.224873306,,,38.5
1255,1255,Washington,2020,5,0.065539112,47.3826,-120.447,,0.351863167,0.199475333,,,41.5
1256,1256,Washington,2020,6,0.06652602,47.3826,-120.447,,0.224873306,,,,44.2
1257,1257,Washington,2020,7,0.067720685,47.3826,-120.447,,0.224873306,,,,47.2
1258,1258,Washington,2020,8,0.064162971,47.3826,-120.447,0.351863167,0.199475333,,,,49.5
1259,1259,Washington,2020,9,0.06126021,47.3826,-120.447,0.224873306,,,,,50.8
